Attribute,Time stamp,x,y,z 
Euler,278185,97.06600952148438,1.673187255859375,-147.47671508789062
Euler,278190,98.05058288574219,-9.254776000976562,-158.63223266601562
Euler,278195,99.34046936035156,-16.955978393554688,-166.70285034179688
Euler,278200,100.70721435546875,-20.927581787109375,-171.19078063964844
Euler,278205,102.10978698730469,-22.649856567382812,-173.63233947753906
Euler,278211,103.53675842285156,-23.0758056640625,-174.86325073242188
Euler,278214,104.98306274414062,-22.806884765625,-175.37718200683594
Euler,278220,106.44013977050781,-22.106430053710938,-175.45870971679688
Euler,278224,107.92033386230469,-21.230667114257812,-175.42330932617188
Euler,278230,109.44261169433594,-20.320770263671875,-175.4827423095703
Euler,278235,111.02638244628906,-19.398056030273438,-175.71531677246094
Euler,278240,112.67079162597656,-18.440933227539062,-176.09156799316406
Euler,278244,114.3685302734375,-17.477188110351562,-176.5811767578125
Euler,278250,116.09765625,-16.58929443359375,-177.14566040039062
Euler,278254,117.7984619140625,-15.8489990234375,-177.7522430419922
Euler,278260,119.41729736328125,-15.27056884765625,-178.3604278564453
Euler,278264,120.92776489257812,-14.802703857421875,-178.92626953125
Euler,278270,122.30632019042969,-14.408294677734375,-179.389892578125
Euler,278275,123.5797119140625,-14.062957763671875,-179.68385314941406
Euler,278280,124.81562805175781,-13.714599609375,-179.88397216796875
Euler,278285,126.06272888183594,-13.292724609375,-179.968505859375
Euler,278290,127.35557556152344,-13.085800170898438,179.97354125976562
Euler,278294,128.61216735839844,-13.991439819335938,179.6434783935547
Euler,278300,129.93914794921875,-15.803787231445312,179.5135040283203
Euler,278304,131.48590087890625,-17.52471923828125,-179.95465087890625
Euler,278310,133.17613220214844,-18.63397216796875,-178.83859252929688
Euler,278314,134.95452880859375,-18.872787475585938,-177.34686279296875
Euler,278320,136.63783264160156,-18.360809326171875,-175.82630920410156
Euler,278325,138.14593505859375,-17.489120483398438,-174.6013946533203
Euler,278330,139.47335815429688,-16.526809692382812,-173.63232421875
Euler,278335,140.73789978027344,-15.69720458984375,-172.84231567382812
Euler,278340,142.00840759277344,-15.228286743164062,-172.29600524902344
Euler,278344,143.3213348388672,-15.228469848632812,-172.02508544921875
Euler,278350,144.69082641601562,-15.57586669921875,-171.91249084472656
Euler,278354,146.12464904785156,-16.044586181640625,-171.8941650390625
Euler,278360,147.60374450683594,-16.4276123046875,-171.95701599121094
Euler,278364,149.0993194580078,-16.661346435546875,-172.1179962158203
Euler,278370,150.58543395996094,-16.85784912109375,-172.3959197998047
Euler,278375,152.07577514648438,-17.029647827148438,-172.7599639892578
Euler,278380,153.46974182128906,-17.157562255859375,-173.2075958251953
Euler,278385,154.8068084716797,-17.397323608398438,-173.71621704101562
Euler,278390,156.0723876953125,-17.729843139648438,-174.19053649902344
Euler,278394,157.27297973632812,-18.06854248046875,-174.53683471679688
Euler,278400,158.4246063232422,-18.32122802734375,-174.80699157714844
Euler,278404,159.51397705078125,-18.460983276367188,-175.0199432373047
Euler,278410,160.55320739746094,-18.502410888671875,-175.17750549316406
