gyroscope,411480,-0.286102294921875,0.041961669921875,0.14208984375
gyroscope,411484,-0.102996826171875,-0.019073486328125,-0.46826171875
gyroscope,411488,0.385284423828125,0.041961669921875,-0.7734375
gyroscope,411491,0.324249267578125,0.041961669921875,-0.8955078125
gyroscope,411495,0.385284423828125,-0.080108642578125,-0.71240234375
gyroscope,411865,-0.652313232421875,-0.324249267578125,-2.17724609375
gyroscope,411885,-0.102996826171875,-0.019073486328125,-3.88623046875
gyroscope,411890,0.263214111328125,-0.019073486328125,-3.52001953125
gyroscope,411895,-0.469207763671875,-0.080108642578125,-3.52001953125
gyroscope,411900,-0.164031982421875,-0.019073486328125,-3.52001953125
gyroscope,411905,-0.041961669921875,0.041961669921875,-3.3369140625
gyroscope,411911,0.324249267578125,0.164031982421875,-3.39794921875
gyroscope,411915,0.751495361328125,-0.080108642578125,-2.7265625
gyroscope,411920,0.141143798828125,-0.019073486328125,-1.994140625
gyroscope,411925,-0.102996826171875,0.041961669921875,-0.46826171875
gyroscope,411930,0.385284423828125,0.225067138671875,0.447265625
gyroscope,411935,-0.102996826171875,0.041961669921875,1.11865234375
gyroscope,411940,-0.347137451171875,0.041961669921875,2.46142578125
gyroscope,411945,0.080108642578125,0.164031982421875,3.31591796875
gyroscope,411950,-0.408172607421875,-0.019073486328125,3.9873046875
gyroscope,411955,0.507354736328125,-0.019073486328125,4.04833984375
gyroscope,411961,-0.347137451171875,-0.141143798828125,3.376953125
gyroscope,411965,-0.713348388671875,-0.263214111328125,3.1328125
gyroscope,411970,-0.102996826171875,-0.202178955078125,3.0107421875
gyroscope,411975,-0.164031982421875,-0.080108642578125,2.400390625
gyroscope,411980,0.141143798828125,-0.141143798828125,1.48486328125
gyroscope,411985,-0.102996826171875,-0.019073486328125,0.69140625
gyroscope,411990,0.202178955078125,-0.141143798828125,-0.041015625
gyroscope,411995,0.446319580078125,-0.019073486328125,-0.7734375
gyroscope,412000,0.019073486328125,0.041961669921875,-1.017578125
gyroscope,412005,0.446319580078125,0.164031982421875,-1.3837890625
gyroscope,412011,0.263214111328125,0.164031982421875,-2.17724609375
gyroscope,412015,0.019073486328125,0.041961669921875,-2.23828125
gyroscope,412021,0.324249267578125,-0.019073486328125,-2.1162109375
gyroscope,412025,0.019073486328125,-0.080108642578125,-1.3837890625
gyroscope,412030,-0.286102294921875,-0.141143798828125,-1.017578125
gyroscope,412035,-0.408172607421875,-0.202178955078125,-0.7734375
gyroscope,412040,-0.164031982421875,-0.263214111328125,0.14208984375
gyroscope,412045,0.080108642578125,-0.202178955078125,0.69140625
gyroscope,412050,0.019073486328125,-0.019073486328125,1.5458984375
gyroscope,412055,0.263214111328125,-0.019073486328125,2.82763671875
gyroscope,412060,-0.041961669921875,-0.263214111328125,3.376953125
gyroscope,412065,-0.408172607421875,-0.141143798828125,3.865234375
gyroscope,412070,0.324249267578125,-0.141143798828125,3.62109375
gyroscope,412075,-0.286102294921875,-0.019073486328125,3.2548828125
gyroscope,412081,0.141143798828125,-0.019073486328125,2.7666015625
gyroscope,412085,0.446319580078125,0.164031982421875,2.5224609375
gyroscope,412090,0.202178955078125,0.225067138671875,2.64453125
gyroscope,412095,0.141143798828125,0.041961669921875,2.33935546875
gyroscope,412100,0.507354736328125,0.041961669921875,1.97314453125
gyroscope,412105,0.385284423828125,0.286102294921875,1.66796875
gyroscope,412110,-0.041961669921875,0.164031982421875,1.1796875
gyroscope,412115,-0.102996826171875,0.041961669921875,0.50830078125
gyroscope,412120,-0.530242919921875,-0.019073486328125,0.203125
gyroscope,412127,0.446319580078125,-0.019073486328125,-0.83447265625
gyroscope,412134,0.507354736328125,0.102996826171875,-0.95654296875
gyroscope,412140,-0.041961669921875,-0.080108642578125,-0.83447265625
gyroscope,412145,0.080108642578125,-0.019073486328125,-1.017578125
gyroscope,412150,-0.347137451171875,0.041961669921875,-1.20068359375
gyroscope,412155,-0.225067138671875,-0.080108642578125,-1.20068359375
gyroscope,412158,0.324249267578125,0.041961669921875,-1.505859375
