acceleration,411480,0.01715087890625,0.0064697265625,0.975830078125
acceleration,411484,0.04071044921875,0.005126953125,0.97540283203125
acceleration,411488,0.037353515625,0.01605224609375,0.98089599609375
acceleration,411491,0.03045654296875,0.00958251953125,0.97723388671875
acceleration,411495,0.0147705078125,0.02447509765625,0.97998046875
acceleration,411865,-0.0203857421875,0.0054931640625,0.97332763671875
acceleration,411885,-0.000244140625,-0.00408935546875,0.96563720703125
acceleration,411890,0.00360107421875,0.009765625,0.98077392578125
acceleration,411895,-0.00213623046875,0.00543212890625,0.97625732421875
acceleration,411900,-0.00677490234375,0.0062255859375,0.977294921875
acceleration,411905,0.01287841796875,-0.00347900390625,0.9710693359375
acceleration,411911,0.01910400390625,-0.0072021484375,0.980712890625
acceleration,411915,0.0279541015625,0.0162353515625,0.99371337890625
acceleration,411920,0.02777099609375,-0.00091552734375,0.990478515625
acceleration,411925,0.03558349609375,-0.01611328125,0.966064453125
acceleration,411930,0.03985595703125,-0.0086669921875,0.96563720703125
acceleration,411935,0.01165771484375,-0.0032958984375,0.9842529296875
acceleration,411940,0.0347900390625,-0.00115966796875,0.98724365234375
acceleration,411945,0.00164794921875,-0.0089111328125,0.98095703125
acceleration,411950,-0.00140380859375,-0.0299072265625,0.954833984375
acceleration,411955,-0.01800537109375,0.00396728515625,0.9830322265625
acceleration,411961,-0.02020263671875,0.01336669921875,0.97802734375
acceleration,411965,-0.0343017578125,-0.005126953125,0.98077392578125
acceleration,411970,-0.05047607421875,0.01446533203125,0.9930419921875
acceleration,411975,-0.04034423828125,0.0008544921875,0.9833984375
acceleration,411980,-0.0540771484375,0.0130615234375,0.98406982421875
acceleration,411985,-0.04144287109375,0.00091552734375,0.98114013671875
acceleration,411990,-0.04766845703125,0.0118408203125,0.97503662109375
acceleration,411995,-0.0435791015625,0.018310546875,0.98065185546875
acceleration,412000,-0.04351806640625,0.00244140625,0.96868896484375
acceleration,412005,-0.0274658203125,0.01922607421875,0.97515869140625
acceleration,412011,-0.032470703125,0.01995849609375,0.9820556640625
acceleration,412015,-0.02362060546875,0.00341796875,0.97601318359375
acceleration,412021,-0.01983642578125,0.0118408203125,0.97979736328125
acceleration,412025,-0.02801513671875,0.00665283203125,0.9775390625
