Attribute,Time stamp,x,y,z 
Gyroscope,168053,41.02992248535156,2.1152496337890625,49.49951171875
Gyroscope,168054,40.84681701660156,2.1152496337890625,48.4619140625
Gyroscope,168054,40.66371154785156,2.2983551025390625,47.42431640625
Gyroscope,168055,40.54164123535156,2.4204254150390625,46.5087890625
Gyroscope,168056,40.29750061035156,2.5424957275390625,45.59326171875
Gyroscope,168057,39.93128967285156,2.6645660400390625,44.7998046875
Gyroscope,168058,39.68714904785156,2.7256011962890625,44.0673828125
Gyroscope,168058,39.38197326660156,2.6645660400390625,43.3349609375
Gyroscope,168059,39.07679748535156,2.5424957275390625,42.48046875
Gyroscope,168061,38.77162170410156,2.6035308837890625,41.56494140625
Gyroscope,168062,38.40541076660156,2.7866363525390625,40.771484375
Gyroscope,168063,38.03919982910156,3.0307769775390625,40.0390625
Gyroscope,168064,37.67298889160156,3.1528472900390625,39.306640625
Gyroscope,168064,37.36781311035156,3.3359527587890625,38.51318359375
Gyroscope,168065,36.94056701660156,3.6411285400390625,37.59765625
Gyroscope,168066,36.51332092285156,4.1294097900390625,36.68212890625
Gyroscope,168068,36.20814514160156,4.6176910400390625,35.888671875
Gyroscope,168068,35.78089904785156,5.4721832275390625,35.0341796875
Gyroscope,168069,35.35365295410156,6.2656402587890625,34.3017578125
Gyroscope,168070,34.92640686035156,7.0590972900390625,33.63037109375
Gyroscope,168072,34.37709045410156,7.8525543212890625,32.8369140625
Gyroscope,168074,33.82777404785156,8.523941040039062,32.1044921875
Gyroscope,168075,33.46156311035156,9.256362915039062,31.494140625
Gyroscope,168076,33.09535217285156,9.927749633789062,30.8837890625
Gyroscope,168076,32.72914123535156,10.477066040039062,30.1513671875
Gyroscope,168077,32.30189514160156,10.843276977539062,29.47998046875
Gyroscope,168078,31.813613891601562,11.209487915039062,28.86962890625
Gyroscope,168079,31.386367797851562,11.636734008789062,28.25927734375
Gyroscope,168080,30.898086547851562,12.002944946289062,27.587890625
Gyroscope,168080,30.531875610351562,12.308120727539062,27.03857421875
