Attribute,Time stamp,x,y,z
Magnetometer,207773,11.09954833984375,-162.29339599609375,-96.74606323242188
Magnetometer,207784,9.89959716796875,-160.49346923828125,-96.14608764648438
Magnetometer,207795,10.349578857421875,-158.9935302734375,-96.44607543945312
Magnetometer,207806,10.1995849609375,-160.34347534179688,-97.64602661132812
Magnetometer,207817,11.549530029296875,-160.64346313476562,-95.99609375
Magnetometer,207828,10.799560546875,-158.84353637695312,-97.34603881835938
Magnetometer,207839,10.799560546875,-158.84353637695312,-97.34603881835938
Magnetometer,207850,11.99951171875,-157.04360961914062,-97.34603881835938
Magnetometer,207861,12.29949951171875,-156.29364013671875,-96.5960693359375
Magnetometer,207872,11.69952392578125,-157.193603515625,-96.44607543945312
Magnetometer,207883,13.649444580078125,-156.14364624023438,-96.14608764648438
Magnetometer,207894,11.69952392578125,-154.94369506835938,-95.3961181640625
Magnetometer,207905,12.149505615234375,-154.34371948242188,-96.44607543945312
Magnetometer,207916,12.149505615234375,-152.84378051757812,-95.69610595703125
Magnetometer,207927,12.749481201171875,-151.49383544921875,-95.24612426757812
Magnetometer,207938,12.749481201171875,-151.19384765625,-93.89617919921875
Magnetometer,207949,13.049468994140625,-151.19384765625,-95.54611206054688
Magnetometer,207960,12.149505615234375,-149.54391479492188,-96.44607543945312
Magnetometer,207970,10.1995849609375,-148.64395141601562,-94.49615478515625
Magnetometer,207981,11.99951171875,-148.34396362304688,-93.44619750976562
Magnetometer,207993,11.69952392578125,-147.44400024414062,-93.29620361328125
Magnetometer,208004,10.1995849609375,-146.54403686523438,-92.09625244140625
Magnetometer,208015,11.3995361328125,-146.24404907226562,-91.49627685546875
Magnetometer,208026,10.649566650390625,-144.44412231445312,-92.54623413085938
Magnetometer,208037,10.799560546875,-143.54415893554688,-92.84622192382812
Magnetometer,208048,11.99951171875,-144.29412841796875,-91.7962646484375
Magnetometer,208058,10.1995849609375,-143.54415893554688,-91.7962646484375
Magnetometer,208070,12.449493408203125,-142.64419555664062,-91.1962890625
Magnetometer,208080,11.549530029296875,-143.24417114257812,-90.74630737304688
Magnetometer,208091,11.99951171875,-143.24417114257812,-91.04629516601562
Magnetometer,208102,11.3995361328125,-141.14425659179688,-89.84634399414062
Magnetometer,208114,9.449615478515625,-142.49420166015625,-89.996337890625
Magnetometer,208125,10.49957275390625,-142.794189453125,-89.996337890625
Magnetometer,208135,11.09954833984375,-142.64419555664062,-90.14633178710938
Magnetometer,208146,11.99951171875,-142.04421997070312,-90.29632568359375
Magnetometer,208157,10.1995849609375,-140.69427490234375,-90.29632568359375
Magnetometer,208168,10.1995849609375,-142.49420166015625,-89.996337890625
Magnetometer,208179,10.649566650390625,-141.59423828125,-89.3963623046875
Magnetometer,208190,9.449615478515625,-139.94430541992188,-89.69635009765625
Magnetometer,208201,9.599609375,-139.34432983398438,-88.79638671875
Magnetometer,208212,8.9996337890625,-138.89434814453125,-88.49639892578125
Magnetometer,208224,9.749603271484375,-139.49432373046875,-87.14645385742188
Magnetometer,208234,8.549652099609375,-138.29437255859375,-88.34640502929688
Magnetometer,208245,9.599609375,-140.09429931640625,-88.34640502929688
Magnetometer,208257,8.69964599609375,-137.09442138671875,-86.396484375
Magnetometer,208268,7.649688720703125,-137.09442138671875,-88.49639892578125
Magnetometer,208280,8.69964599609375,-137.09442138671875,-87.14645385742188
Magnetometer,208291,10.349578857421875,-139.04434204101562,-87.29644775390625
Magnetometer,208304,7.949676513671875,-139.94430541992188,-87.89642333984375
Magnetometer,208314,7.049713134765625,-140.09429931640625,-88.04641723632812
Magnetometer,208326,8.249664306640625,-138.44436645507812,-86.84646606445312
Magnetometer,208337,10.1995849609375,-139.1943359375,-88.1964111328125
Magnetometer,208348,8.849639892578125,-139.04434204101562,-88.04641723632812
Magnetometer,208359,8.249664306640625,-139.49432373046875,-87.89642333984375
Magnetometer,208370,7.349700927734375,-140.84426879882812,-88.34640502929688
Magnetometer,208381,8.249664306640625,-138.44436645507812,-87.89642333984375
Magnetometer,208392,8.09967041015625,-138.29437255859375,-87.29644775390625
Magnetometer,208404,7.949676513671875,-139.1943359375,-87.14645385742188
Magnetometer,208415,6.449737548828125,-140.24429321289062,-87.89642333984375
Magnetometer,208426,9.599609375,-139.34432983398438,-88.79638671875
Magnetometer,208437,9.449615478515625,-139.94430541992188,-88.1964111328125
Magnetometer,208448,7.7996826171875,-139.7943115234375,-88.04641723632812
Magnetometer,208459,8.549652099609375,-140.84426879882812,-88.79638671875
Magnetometer,208470,8.849639892578125,-140.54428100585938,-89.09637451171875
