quaternion,411480,0.7816644906997681,0.0032408051192760468,0.004529007710516453,0.6236743330955505
quaternion,411484,0.7816764712333679,0.003328399732708931,0.004370104521512985,0.6236599087715149
quaternion,411488,0.7816964387893677,0.0034788688644766808,0.0042191436514258385,0.6236350536346436
quaternion,411491,0.7817198038101196,0.003610309213399887,0.004089447669684887,0.6236060261726379
quaternion,411495,0.7817381024360657,0.0037360461428761482,0.004027035087347031,0.6235827207565308
quaternion,411885,0.7829788327217102,0.0030347127467393875,0.004827254451811314,0.622022271156311
quaternion,411890,0.7830740213394165,0.0030432576313614845,0.0047867633402347565,0.6219027042388916
quaternion,411895,0.7831690907478333,0.003030885010957718,0.004742538556456566,0.6217831969261169
quaternion,411900,0.7832643985748291,0.003005368635058403,0.004723153077065945,0.6216636300086975
quaternion,411905,0.7833545207977295,0.0029922546818852425,0.004652920179069042,0.6215505003929138
quaternion,411911,0.7834464907646179,0.0030035637319087982,0.004534737206995487,0.6214355230331421
quaternion,411915,0.7835197448730469,0.0031111305579543114,0.004430885426700115,0.6213433742523193
quaternion,411920,0.7835730314254761,0.0031978413462638855,0.004294297657907009,0.6212766766548157
quaternion,411925,0.7835853695869446,0.003224330022931099,0.0040885331109166145,0.6212623715400696
quaternion,411930,0.783572793006897,0.0032785171642899513,0.0038783038035035133,0.6212791800498962
quaternion,411935,0.7835422158241272,0.0032927170395851135,0.00372878834605217,0.6213187575340271
quaternion,411940,0.7834750413894653,0.003321620635688305,0.0035706833004951477,0.621404230594635
quaternion,411945,0.7833847403526306,0.0033157644793391228,0.003460744395852089,0.6215186715126038
quaternion,411950,0.7832767963409424,0.003189878538250923,0.0033411094918847084,0.6216558814048767
quaternion,411955,0.7831671833992004,0.0031134001910686493,0.003328847698867321,0.6217943429946899
quaternion,411961,0.7830754518508911,0.003058438189327717,0.0033779023215174675,0.6219100952148438
quaternion,411965,0.7829904556274414,0.002936221659183502,0.0034256819635629654,0.6220173835754395
quaternion,411970,0.7829088568687439,0.002805763855576515,0.003565051592886448,0.6221197843551636
quaternion,411975,0.782843828201294,0.0026677297428250313,0.0037035830318927765,0.6222015619277954
quaternion,411980,0.7828035354614258,0.0025412822142243385,0.0038713421672582626,0.6222516894340515
quaternion,411985,0.7827847003936768,0.0023951297625899315,0.004016600549221039,0.6222749948501587
quaternion,411990,0.7827857732772827,0.0022805342450737953,0.004168602637946606,0.6222730875015259
quaternion,411995,0.7828064560890198,0.002201056107878685,0.0043531619012355804,0.6222461462020874
quaternion,412000,0.7828338146209717,0.002079516649246216,0.004499235190451145,0.6222110986709595
quaternion,412005,0.7828710079193115,0.002019737847149372,0.004634669981896877,0.6221635341644287
quaternion,412011,0.7829293012619019,0.0019898591563105583,0.004772912710905075,0.6220890879631042
quaternion,412015,0.7829896807670593,0.0019280901178717613,0.00485601369291544,0.622012734413147
quaternion,412021,0.7830467224121094,0.0018915999680757523,0.004919049330055714,0.6219404935836792
quaternion,412025,0.7830839157104492,0.00183833297342062,0.0049867331981658936,0.6218932867050171
quaternion,412030,0.7831114530563354,0.0017803041264414787,0.004978738725185394,0.6218590140342712
quaternion,412035,0.7831321954727173,0.0017369650304317474,0.0049188025295734406,0.6218332648277283
quaternion,412040,0.7831281423568726,0.0017141671851277351,0.004900926724076271,0.6218386292457581
quaternion,412045,0.783109188079834,0.0016970960423350334,0.004865074530243874,0.6218628883361816
quaternion,412050,0.7830672860145569,0.0016326578333973885,0.004800068214535713,0.6219163537025452
quaternion,412055,0.7829903960227966,0.0015909848734736443,0.004794953390955925,0.6220133304595947
quaternion,412060,0.7828982472419739,0.0015592202544212341,0.004839561879634857,0.6221288442611694
quaternion,412065,0.7827933430671692,0.0014650877565145493,0.004850220866501331,0.6222612261772156
quaternion,412070,0.7826946377754211,0.0014163423329591751,0.004938673228025436,0.6223846673965454
quaternion,412075,0.7826058268547058,0.001317477785050869,0.005013835616409779,0.6224958896636963
